date,fed_total_assets,tga,rrp,fed_net_liquidity
2020-01-02,4173626.0,382553.0,3.1,3791069.9
2020-01-03,4173626.0,382553.0,4.251,3791068.749
2020-01-06,4173626.0,382553.0,3.825,3791069.175
2020-01-07,4173626.0,382553.0,1.602,3791071.398
2020-01-08,4149544.0,367002.0,0.876,3782541.124
2020-01-09,4149544.0,367002.0,0.401,3782541.599
2020-01-10,4149544.0,367002.0,0.627,3782541.373
2020-01-13,4149544.0,367002.0,1.0,3782541.0
2020-01-14,4149544.0,367002.0,0.656,3782541.344
2020-01-15,4175850.0,350987.0,0.675,3824862.325
2020-01-16,4175850.0,350987.0,0.3,3824862.7
2020-01-17,4175850.0,350987.0,16.15,3824846.85
2020-01-21,4175850.0,350987.0,13.381,3824849.619
2020-01-22,4145912.0,403941.0,15.604,3741955.396
2020-01-23,4145912.0,403941.0,12.904,3741958.096
2020-01-24,4145912.0,403941.0,0.0,3741971.0
2020-01-27,4145912.0,403941.0,0.002,3741970.998
2020-01-28,4145912.0,403941.0,0.002,3741970.998
2020-01-29,4151630.0,432061.0,0.3,3719568.7
2020-01-30,4151630.0,432061.0,4.14,3719564.86
2020-01-31,4151630.0,432061.0,4.5,3719564.5
2020-02-03,4151630.0,432061.0,6.16,3719562.84
2020-02-04,4151630.0,432061.0,2.112,3719566.888
2020-02-05,4166707.0,413322.0,4.112,3753380.888
2020-02-06,4166707.0,413322.0,0.403,3753384.597
2020-02-07,4166707.0,413322.0,1.1,3753383.9
2020-02-10,4166707.0,413322.0,0.83,3753384.17
2020-02-11,4166707.0,413322.0,0.228,3753384.772
2020-02-12,4182689.0,411237.0,0.309,3771451.691
2020-02-13,4182689.0,411237.0,0.45,3771451.55
2020-02-14,4182689.0,411237.0,0.0,3771452.0
2020-02-18,4182689.0,411237.0,9.454,3771442.546
2020-02-19,4171570.0,428805.0,0.095,3742764.9050000003
2020-02-20,4171570.0,428805.0,3.6,3742761.4
2020-02-21,4171570.0,428805.0,4.532,3742760.468
2020-02-24,4171570.0,428805.0,0.592,3742764.408
2020-02-25,4171570.0,428805.0,0.111,3742764.889
2020-02-26,4158637.0,439365.0,2.3,3719269.7
2020-02-27,4158637.0,439365.0,0.275,3719271.725
2020-02-28,4158637.0,439365.0,2.187,3719269.813
2020-03-02,4158637.0,439365.0,2.525,3719269.475
2020-03-03,4158637.0,439365.0,0.627,3719271.373
2020-03-04,4241507.0,374515.0,5.025,3866986.975
2020-03-05,4241507.0,374515.0,0.85,3866991.15
2020-03-06,4241507.0,374515.0,2.93,3866989.07
2020-03-09,4241507.0,374515.0,2.504,3866989.496
2020-03-10,4241507.0,374515.0,0.151,3866991.849
2020-03-11,4311911.0,380556.0,1.325,3931353.675
2020-03-12,4311911.0,380556.0,21.05,3931333.95
2020-03-13,4311911.0,380556.0,15.1,3931339.9
2020-03-16,4311911.0,380556.0,1.425,3931353.575
2020-03-17,4311911.0,380556.0,5.7,3931349.3
2020-03-18,4668212.0,362576.0,0.477,4305635.523
2020-03-19,4668212.0,362576.0,1.195,4305634.805
2020-03-20,4668212.0,362576.0,12.203,4305623.797
2020-03-23,4668212.0,362576.0,26.944,4305609.056
2020-03-24,4668212.0,362576.0,41.516,4305594.484
2020-03-25,5254278.0,390252.0,97.411,4863928.589
2020-03-26,5254278.0,390252.0,138.48,4863887.52
2020-03-27,5254278.0,390252.0,210.794,4863815.206
2020-03-30,5254278.0,390252.0,237.497,4863788.5030000005
2020-03-31,5254278.0,390252.0,284.908,4863741.092
2020-04-01,5811607.0,429267.0,207.828,5382132.172
2020-04-02,5811607.0,429267.0,182.627,5382157.373
2020-04-03,5811607.0,429267.0,148.117,5382191.883
2020-04-06,5811607.0,429267.0,144.294,5382195.706
2020-04-07,5811607.0,429267.0,88.36,5382251.64
2020-04-08,6083141.0,698578.0,53.483,5384509.517
2020-04-09,6083141.0,698578.0,5.525,5384557.475
2020-04-13,6083141.0,698578.0,6.1,5384556.9
2020-04-14,6083141.0,698578.0,9.9,5384553.1
2020-04-15,6367887.0,889815.0,3.15,5478068.85
2020-04-16,6367887.0,889815.0,1.525,5478070.475
2020-04-17,6367887.0,889815.0,1.726,5478070.274
2020-04-20,6367887.0,889815.0,31.0,5478041.0
2020-04-21,6367887.0,889815.0,12.528,5478059.472
2020-04-22,6573136.0,901331.0,10.825,5671794.175
2020-04-23,6573136.0,901331.0,1.45,5671803.55
2020-04-24,6573136.0,901331.0,1.5,5671803.5
2020-04-27,6573136.0,901331.0,16.476,5671788.524
2020-04-28,6573136.0,901331.0,7.131,5671797.869
2020-04-29,6655929.0,997507.0,1.45,5658420.55
2020-04-30,6655929.0,997507.0,1.775,5658420.225
2020-05-01,6655929.0,997507.0,0.251,5658421.749
2020-05-04,6655929.0,997507.0,4.85,5658417.15
2020-05-05,6655929.0,997507.0,1.925,5658420.075
2020-05-06,6721420.0,1127490.0,1.175,5593928.825
2020-05-07,6721420.0,1127490.0,0.982,5593929.018
2020-05-08,6721420.0,1127490.0,0.68,5593929.32
2020-05-11,6721420.0,1127490.0,0.123,5593929.877
2020-05-12,6721420.0,1127490.0,0.825,5593929.175
2020-05-13,6934227.0,1177494.0,13.825,5756719.175
2020-05-14,6934227.0,1177494.0,0.133,5756732.867000001
2020-05-15,6934227.0,1177494.0,1.15,5756731.85
2020-05-18,6934227.0,1177494.0,0.578,5756732.422
2020-05-19,6934227.0,1177494.0,0.09,5756732.91
2020-05-20,7037258.0,1194410.0,9.726,5842838.274
2020-05-21,7037258.0,1194410.0,0.003,5842847.9969999995
2020-05-22,7037258.0,1194410.0,0.001,5842847.999
2020-05-26,7037258.0,1194410.0,0.001,5842847.999
2020-05-27,7097316.0,1310491.0,4.326,5786820.674000001
2020-05-28,7097316.0,1310491.0,0.0,5786825.0
2020-05-29,7097316.0,1310491.0,1.325,5786823.675
2020-06-01,7097316.0,1310491.0,0.0,5786825.0
2020-06-02,7097316.0,1310491.0,2.013,5786822.987
2020-06-03,7165217.0,1434823.0,0.013,5730393.987
2020-06-04,7165217.0,1434823.0,0.0,5730394.0
2020-06-05,7165217.0,1434823.0,0.0,5730394.0
2020-06-08,7165217.0,1434823.0,0.0,5730394.0
2020-06-09,7165217.0,1434823.0,1.252,5730392.748
2020-06-10,7168936.0,1506558.0,0.012,5662377.988
2020-06-11,7168936.0,1506558.0,0.375,5662377.625
2020-06-12,7168936.0,1506558.0,0.0,5662378.0
2020-06-15,7168936.0,1506558.0,0.003,5662377.9969999995
2020-06-16,7168936.0,1506558.0,4.0,5662374.0
2020-06-17,7094690.0,1560850.0,0.001,5533839.999
2020-06-18,7094690.0,1560850.0,0.001,5533839.999
2020-06-19,7094690.0,1560850.0,0.001,5533839.999
2020-06-22,7094690.0,1560850.0,0.01,5533839.99
2020-06-23,7094690.0,1560850.0,0.011,5533839.989
2020-06-24,7082302.0,1623942.0,0.001,5458359.999
2020-06-25,7082302.0,1623942.0,0.001,5458359.999
2020-06-26,7082302.0,1623942.0,0.2,5458359.8
2020-06-29,7082302.0,1623942.0,0.25,5458359.75
2020-06-30,7082302.0,1623942.0,0.95,5458359.05
2020-07-01,7009040.0,1657620.0,0.002,5351419.998
2020-07-02,7009040.0,1657620.0,0.0,5351420.0
2020-07-06,7009040.0,1657620.0,0.0,5351420.0
2020-07-07,7009040.0,1657620.0,0.003,5351419.9969999995
2020-07-08,6920716.0,1653098.0,0.001,5267617.999
2020-07-09,6920716.0,1653098.0,0.0,5267618.0
2020-07-10,6920716.0,1653098.0,0.0,5267618.0
2020-07-13,6920716.0,1653098.0,0.001,5267617.999
2020-07-14,6920716.0,1653098.0,0.001,5267617.999
2020-07-15,6958604.0,1655320.0,0.001,5303283.999
2020-07-16,6958604.0,1655320.0,0.001,5303283.999
2020-07-17,6958604.0,1655320.0,0.0,5303284.0
2020-07-20,6958604.0,1655320.0,0.003,5303283.9969999995
2020-07-21,6958604.0,1655320.0,0.0,5303284.0
2020-07-22,6964755.0,1804944.0,0.0,5159811.0
2020-07-23,6964755.0,1804944.0,0.0,5159811.0
2020-07-24,6964755.0,1804944.0,0.0,5159811.0
2020-07-27,6964755.0,1804944.0,0.0,5159811.0
2020-07-28,6964755.0,1804944.0,0.0,5159811.0
2020-07-29,6949032.0,1816687.0,0.001,5132344.999
2020-07-30,6949032.0,1816687.0,0.307,5132344.693
2020-07-31,6949032.0,1816687.0,0.15,5132344.85
2020-08-03,6949032.0,1816687.0,0.0,5132345.0
2020-08-04,6949032.0,1816687.0,0.005,5132344.995
2020-08-05,6945237.0,1745228.0,0.0,5200009.0
2020-08-06,6945237.0,1745228.0,0.0,5200009.0
2020-08-07,6945237.0,1745228.0,0.0,5200009.0
2020-08-10,6945237.0,1745228.0,0.008,5200008.992000001
2020-08-11,6945237.0,1745228.0,0.0,5200009.0
2020-08-12,6957277.0,1669733.0,0.103,5287543.897
2020-08-13,6957277.0,1669733.0,0.126,5287543.874
2020-08-14,6957277.0,1669733.0,0.001,5287543.999
2020-08-17,6957277.0,1669733.0,0.054,5287543.946
2020-08-18,6957277.0,1669733.0,0.002,5287543.998
2020-08-19,7010637.0,1643505.0,0.112,5367131.888
2020-08-20,7010637.0,1643505.0,0.15,5367131.85
2020-08-21,7010637.0,1643505.0,0.0,5367132.0
2020-08-24,7010637.0,1643505.0,0.0,5367132.0
2020-08-25,7010637.0,1643505.0,0.012,5367131.988
2020-08-26,6990418.0,1622690.0,0.009,5367727.991
2020-08-27,6990418.0,1622690.0,0.002,5367727.998
2020-08-28,6990418.0,1622690.0,0.0,5367728.0
2020-08-31,6990418.0,1622690.0,0.011,5367727.989
2020-09-01,6990418.0,1622690.0,0.008,5367727.992000001
2020-09-02,7017492.0,1639159.0,0.014,5378332.986
2020-09-03,7017492.0,1639159.0,0.0,5378333.0
2020-09-04,7017492.0,1639159.0,0.0,5378333.0
2020-09-08,7017492.0,1639159.0,0.0,5378333.0
2020-09-09,7010614.0,1611083.0,0.001,5399530.999
2020-09-10,7010614.0,1611083.0,0.01,5399530.99
2020-09-11,7010614.0,1611083.0,0.0,5399531.0
2020-09-14,7010614.0,1611083.0,0.001,5399530.999
2020-09-15,7010614.0,1611083.0,0.002,5399530.998
2020-09-16,7064475.0,1614855.0,0.055,5449619.945
2020-09-17,7064475.0,1614855.0,0.001,5449619.999
2020-09-18,7064475.0,1614855.0,0.0,5449620.0
2020-09-21,7064475.0,1614855.0,0.054,5449619.946
2020-09-22,7064475.0,1614855.0,0.0,5449620.0
2020-09-23,7093161.0,1680688.0,0.001,5412472.999
2020-09-24,7093161.0,1680688.0,0.004,5412472.996
2020-09-25,7093161.0,1680688.0,0.0,5412473.0
2020-09-28,7093161.0,1680688.0,0.0,5412473.0
2020-09-29,7093161.0,1680688.0,1.301,5412471.699
2020-09-30,7056129.0,1679152.0,0.85,5376976.15
2020-10-01,7056129.0,1679152.0,0.001,5376976.999
2020-10-02,7056129.0,1679152.0,0.0,5376977.0
2020-10-05,7056129.0,1679152.0,0.0,5376977.0
2020-10-06,7056129.0,1679152.0,0.0,5376977.0
2020-10-07,7074649.0,1697074.0,0.011,5377574.989
2020-10-08,7074649.0,1697074.0,0.212,5377574.788
2020-10-09,7074649.0,1697074.0,0.0,5377575.0
2020-10-13,7074649.0,1697074.0,0.0,5377575.0
2020-10-14,7151426.0,1680998.0,0.0,5470428.0
2020-10-15,7151426.0,1680998.0,0.001,5470427.999
2020-10-16,7151426.0,1680998.0,0.002,5470427.998
2020-10-19,7151426.0,1680998.0,0.004,5470427.996
2020-10-20,7151426.0,1680998.0,0.007,5470427.993
2020-10-21,7177265.0,1724792.0,0.0,5452473.0
2020-10-22,7177265.0,1724792.0,0.001,5452472.999
2020-10-23,7177265.0,1724792.0,0.0,5452473.0
2020-10-26,7177265.0,1724792.0,0.001,5452472.999
2020-10-27,7177265.0,1724792.0,0.0,5452473.0
2020-10-28,7146306.0,1680933.0,0.005,5465372.995
2020-10-29,7146306.0,1680933.0,0.014,5465372.986
2020-10-30,7146306.0,1680933.0,0.001,5465372.999
2020-11-02,7146306.0,1680933.0,0.0,5465373.0
2020-11-03,7146306.0,1680933.0,0.0,5465373.0
2020-11-04,7157479.0,1621346.0,0.0,5536133.0
2020-11-05,7157479.0,1621346.0,0.0,5536133.0
2020-11-06,7157479.0,1621346.0,0.0,5536133.0
2020-11-09,7157479.0,1621346.0,0.0,5536133.0
2020-11-10,7157479.0,1621346.0,0.0,5536133.0
2020-11-11,7175417.0,1600837.0,0.0,5574580.0
2020-11-12,7175417.0,1600837.0,0.0,5574580.0
2020-11-13,7175417.0,1600837.0,0.003,5574579.9969999995
2020-11-16,7175417.0,1600837.0,0.013,5574579.987
2020-11-17,7175417.0,1600837.0,0.0,5574580.0
2020-11-18,7243080.0,1556892.0,0.103,5686187.897
2020-11-19,7243080.0,1556892.0,2.0,5686186.0
2020-11-20,7243080.0,1556892.0,0.0,5686188.0
2020-11-23,7243080.0,1556892.0,0.485,5686187.515
2020-11-24,7243080.0,1556892.0,0.001,5686187.999
2020-11-25,7216480.0,1517215.0,0.0,5699265.0
2020-11-27,7216480.0,1517215.0,0.0,5699265.0
2020-11-30,7216480.0,1517215.0,0.006,5699264.994
2020-12-01,7216480.0,1517215.0,0.002,5699264.998
2020-12-02,7222414.0,1531053.0,0.001,5691360.999
2020-12-03,7222414.0,1531053.0,0.0,5691361.0
2020-12-04,7222414.0,1531053.0,0.0,5691361.0
2020-12-07,7222414.0,1531053.0,0.001,5691360.999
2020-12-08,7222414.0,1531053.0,0.001,5691360.999
2020-12-09,7242658.0,1534243.0,0.003,5708414.9969999995
2020-12-10,7242658.0,1534243.0,0.001,5708414.999
2020-12-11,7242658.0,1534243.0,0.0,5708415.0
2020-12-14,7242658.0,1534243.0,0.1,5708414.9
2020-12-15,7242658.0,1534243.0,0.001,5708414.999
2020-12-16,7362592.0,1529698.0,0.026,5832893.973999999
2020-12-17,7362592.0,1529698.0,0.014,5832893.986
2020-12-18,7362592.0,1529698.0,0.032,5832893.968
2020-12-21,7362592.0,1529698.0,0.435,5832893.5649999995
2020-12-22,7362592.0,1529698.0,0.406,5832893.5940000005
2020-12-23,7404039.0,1602407.0,0.857,5801631.143
2020-12-24,7404039.0,1602407.0,0.01,5801631.99
2020-12-28,7404039.0,1602407.0,0.901,5801631.098999999
2020-12-29,7404039.0,1602407.0,0.257,5801631.743
2020-12-30,7363351.0,1591055.0,0.652,5772295.348
2020-12-31,7363351.0,1591055.0,9.651,5772286.348999999
2021-01-04,7363351.0,1591055.0,0.001,5772295.999
2021-01-05,7363351.0,1591055.0,0.005,5772295.995
2021-01-06,7334809.0,1669327.0,0.004,5665481.996
2021-01-07,7334809.0,1669327.0,0.001,5665481.999
2021-01-08,7334809.0,1669327.0,0.0,5665482.0
2021-01-11,7334809.0,1669327.0,0.0,5665482.0
2021-01-12,7334809.0,1669327.0,0.0,5665482.0
2021-01-13,7333968.0,1589421.0,0.0,5744547.0
2021-01-14,7333968.0,1589421.0,0.6,5744546.4
2021-01-15,7333968.0,1589421.0,0.0,5744547.0
2021-01-19,7333968.0,1589421.0,0.004,5744546.996
2021-01-20,7414942.0,1626906.0,1.806,5788034.194
2021-01-21,7414942.0,1626906.0,1.201,5788034.799000001
2021-01-22,7414942.0,1626906.0,0.0,5788036.0
2021-01-25,7414942.0,1626906.0,2.2,5788033.8
2021-01-26,7414942.0,1626906.0,1.631,5788034.369
2021-01-27,7404926.0,1633540.0,1.152,5771384.848
2021-01-28,7404926.0,1633540.0,2.655,5771383.345
2021-01-29,7404926.0,1633540.0,7.1,5771378.9
2021-02-01,7404926.0,1633540.0,0.012,5771385.988
2021-02-02,7404926.0,1633540.0,0.011,5771385.989
2021-02-03,7410598.0,1625325.0,0.178,5785272.822
2021-02-04,7410598.0,1625325.0,0.5,5785272.5
2021-02-05,7410598.0,1625325.0,0.01,5785272.99
2021-02-08,7410598.0,1625325.0,0.002,5785272.998
2021-02-09,7410598.0,1625325.0,0.001,5785272.999
2021-02-10,7442225.0,1608906.0,0.0,5833319.0
2021-02-11,7442225.0,1608906.0,0.108,5833318.892
2021-02-12,7442225.0,1608906.0,0.001,5833318.999
2021-02-16,7442225.0,1608906.0,0.004,5833318.996
2021-02-17,7557402.0,1567041.0,0.05,5990360.95
2021-02-18,7557402.0,1567041.0,0.0,5990361.0
2021-02-19,7557402.0,1567041.0,0.002,5990360.998
2021-02-22,7557402.0,1567041.0,1.1,5990359.9
2021-02-23,7557402.0,1567041.0,0.435,5990360.5649999995
2021-02-24,7590111.0,1529977.0,0.001,6060133.999
2021-02-25,7590111.0,1529977.0,9.976,6060124.024
2021-02-26,7590111.0,1529977.0,11.2,6060122.8
2021-03-01,7590111.0,1529977.0,0.0,6060134.0
2021-03-02,7590111.0,1529977.0,0.005,6060133.995
2021-03-03,7557524.0,1429549.0,0.507,6127974.493
2021-03-04,7557524.0,1429549.0,2.1,6127972.9
2021-03-05,7557524.0,1429549.0,1.0,6127974.0
2021-03-08,7557524.0,1429549.0,0.025,6127974.975
2021-03-09,7557524.0,1429549.0,0.0,6127975.0
2021-03-10,7579901.0,1360064.0,0.1,6219836.9
2021-03-11,7579901.0,1360064.0,11.051,6219825.949
2021-03-12,7579901.0,1360064.0,6.8,6219830.2
2021-03-15,7579901.0,1360064.0,0.003,6219836.9969999995
2021-03-16,7579901.0,1360064.0,0.702,6219836.298
2021-03-17,7693506.0,1272583.0,0.0,6420923.0
2021-03-18,7693506.0,1272583.0,26.57,6420896.43
2021-03-19,7693506.0,1272583.0,18.908,6420904.092
2021-03-22,7693506.0,1272583.0,22.242,6420900.757999999
2021-03-23,7693506.0,1272583.0,19.526,6420903.473999999
2021-03-24,7719622.0,1061138.0,21.902,6658462.098
2021-03-25,7719622.0,1061138.0,10.1,6658473.9
2021-03-26,7719622.0,1061138.0,11.45,6658472.55
2021-03-29,7719622.0,1061138.0,40.354,6658443.646
2021-03-30,7719622.0,1061138.0,104.725,6658379.275
2021-03-31,7688988.0,1025727.0,134.307,6663126.693
2021-04-01,7688988.0,1025727.0,9.575,6663251.425
2021-04-05,7688988.0,1025727.0,3.45,6663257.55
2021-04-06,7688988.0,1025727.0,18.951,6663242.049
2021-04-07,7708882.0,1010103.0,35.035,6698743.965
2021-04-08,7708882.0,1010103.0,27.64,6698751.36
2021-04-09,7708882.0,1010103.0,31.265,6698747.735
2021-04-12,7708882.0,1010103.0,30.221,6698748.779
2021-04-13,7708882.0,1010103.0,37.543,6698741.457
2021-04-14,7793104.0,925094.0,50.856,6867959.144
2021-04-15,7793104.0,925094.0,28.626,6867981.374
2021-04-16,7793104.0,925094.0,39.94,6867970.0600000005
2021-04-19,7793104.0,925094.0,53.798,6867956.202
2021-04-20,7793104.0,925094.0,67.747,6867942.2530000005
2021-04-21,7820948.0,1015902.0,81.329,6804964.671
2021-04-22,7820948.0,1015902.0,102.644,6804943.356
2021-04-23,7820948.0,1015902.0,73.794,6804972.206
2021-04-26,7820948.0,1015902.0,100.916,6804945.084
2021-04-27,7820948.0,1015902.0,142.172,6804903.828
2021-04-28,7780962.0,967689.0,166.732,6813106.268
2021-04-29,7780962.0,967689.0,173.469,6813099.5309999995
2021-04-30,7780962.0,967689.0,183.234,6813089.766
2021-05-03,7780962.0,967689.0,129.724,6813143.276
2021-05-04,7780962.0,967689.0,147.806,6813125.194
2021-05-05,7810486.0,953689.0,162.8,6856634.2
2021-05-06,7810486.0,953689.0,154.921,6856642.079
2021-05-07,7810486.0,953689.0,161.856,6856635.144
2021-05-10,7810486.0,953689.0,175.548,6856621.452
2021-05-11,7810486.0,953689.0,181.753,6856615.2469999995
2021-05-12,7830663.0,898779.0,209.257,6931674.743
2021-05-13,7830663.0,898779.0,235.217,6931648.783
2021-05-14,7830663.0,898779.0,241.185,6931642.8149999995
2021-05-17,7830663.0,898779.0,208.96,6931675.04
2021-05-18,7830663.0,898779.0,243.47,6931640.53
2021-05-19,7922883.0,866119.0,293.998,7056470.002
2021-05-20,7922883.0,866119.0,351.121,7056412.879
2021-05-21,7922883.0,866119.0,369.046,7056394.954
2021-05-24,7922883.0,866119.0,394.941,7056369.059
2021-05-25,7922883.0,866119.0,432.955,7056331.045
2021-05-26,7903541.0,812473.0,450.283,7090617.717
2021-05-27,7903541.0,812473.0,485.329,7090582.671
2021-05-28,7903541.0,812473.0,479.498,7090588.502
2021-06-01,7903541.0,812473.0,447.985,7090620.015
2021-06-02,7935703.0,783235.0,438.778,7152029.222
2021-06-03,7935703.0,783235.0,479.102,7151988.898
2021-06-04,7935703.0,783235.0,483.349,7151984.651
2021-06-07,7935703.0,783235.0,486.097,7151981.903
2021-06-08,7935703.0,783235.0,497.428,7151970.572
2021-06-09,7952327.0,730235.0,502.904,7221589.096
2021-06-10,7952327.0,730235.0,534.943,7221557.057
2021-06-11,7952327.0,730235.0,547.808,7221544.192
2021-06-14,7952327.0,730235.0,583.892,7221508.108
2021-06-15,7952327.0,730235.0,509.559,7221582.441
2021-06-16,8064257.0,653889.0,520.942,7409847.058
2021-06-17,8064257.0,653889.0,755.8,7409612.2
2021-06-18,8064257.0,653889.0,747.121,7409620.879
2021-06-21,8064257.0,653889.0,765.141,7409602.859
2021-06-22,8064257.0,653889.0,791.605,7409576.395
2021-06-23,8101945.0,734689.0,813.65,7366442.35
2021-06-24,8101945.0,734689.0,813.048,7366442.952
2021-06-25,8101945.0,734689.0,770.83,7366485.17
2021-06-28,8101945.0,734689.0,803.019,7366452.981
2021-06-29,8101945.0,734689.0,841.246,7366414.754
2021-06-30,8078544.0,745962.0,991.939,7331590.061
2021-07-01,8078544.0,745962.0,742.647,7331839.353
2021-07-02,8078544.0,745962.0,731.504,7331850.496
2021-07-06,8078544.0,745962.0,772.581,7331809.419
2021-07-07,8097773.0,753364.0,785.72,7343623.28
2021-07-08,8097773.0,753364.0,793.399,7343615.601
2021-07-09,8097773.0,753364.0,780.596,7343628.404
2021-07-12,8097773.0,753364.0,776.472,7343632.528
2021-07-13,8097773.0,753364.0,798.267,7343610.733
2021-07-14,8201651.0,704918.0,859.975,7495873.025
2021-07-15,8201651.0,704918.0,776.261,7495956.739
2021-07-16,8201651.0,704918.0,817.566,7495915.434
2021-07-19,8201651.0,704918.0,860.468,7495872.532
2021-07-20,8201651.0,704918.0,848.102,7495884.898
2021-07-21,8240530.0,678103.0,886.206,7561540.794
2021-07-22,8240530.0,678103.0,898.197,7561528.803
2021-07-23,8240530.0,678103.0,877.251,7561549.749
2021-07-26,8240530.0,678103.0,891.203,7561535.797
2021-07-27,8240530.0,678103.0,927.419,7561499.581
2021-07-28,8221473.0,578204.0,965.189,7642303.811
2021-07-29,8221473.0,578204.0,987.283,7642281.717
2021-07-30,8221473.0,578204.0,1039.394,7642229.606
2021-08-02,8221473.0,578204.0,921.317,7642347.683
2021-08-03,8221473.0,578204.0,909.442,7642359.558
2021-08-04,8235073.0,492668.0,931.755,7741473.245
2021-08-05,8235073.0,492668.0,944.335,7741460.665
2021-08-06,8235073.0,492668.0,952.134,7741452.866
2021-08-09,8235073.0,492668.0,981.765,7741423.235
2021-08-10,8235073.0,492668.0,998.654,7741406.346
2021-08-11,8257159.0,434919.0,1000.46,7821239.54
2021-08-12,8257159.0,434919.0,1087.342,7821152.658
2021-08-13,8257159.0,434919.0,1050.941,7821189.059
2021-08-16,8257159.0,434919.0,1036.418,7821203.582
2021-08-17,8257159.0,434919.0,1053.454,7821186.546
2021-08-18,8342598.0,338808.0,1115.656,8002674.344
2021-08-19,8342598.0,338808.0,1109.938,8002680.062
2021-08-20,8342598.0,338808.0,1111.905,8002678.095
2021-08-23,8342598.0,338808.0,1135.697,8002654.303
2021-08-24,8342598.0,338808.0,1129.737,8002660.263
2021-08-25,8332743.0,301430.0,1147.089,8030165.911
2021-08-26,8332743.0,301430.0,1091.792,8030221.208
2021-08-27,8332743.0,301430.0,1120.015,8030192.985
2021-08-30,8332743.0,301430.0,1140.711,8030172.289
2021-08-31,8332743.0,301430.0,1189.616,8030123.384
2021-09-01,8349173.0,277650.0,1084.115,8070438.885
2021-09-02,8349173.0,277650.0,1066.987,8070456.013
2021-09-03,8349173.0,277650.0,1074.707,8070448.293
2021-09-07,8349173.0,277650.0,1079.945,8070443.055
2021-09-08,8357314.0,253496.0,1115.229,8102702.771
2021-09-09,8357314.0,253496.0,1107.659,8102710.341
2021-09-10,8357314.0,253496.0,1099.323,8102718.677
2021-09-13,8357314.0,253496.0,1087.108,8102730.892
2021-09-14,8357314.0,253496.0,1169.28,8102648.72
2021-09-15,8448770.0,230328.0,1081.342,8217360.658
2021-09-16,8448770.0,230328.0,1147.494,8217294.506
2021-09-17,8448770.0,230328.0,1218.303,8217223.697
2021-09-20,8448770.0,230328.0,1224.289,8217217.711
2021-09-21,8448770.0,230328.0,1240.494,8217201.506
2021-09-22,8489824.0,308022.0,1283.281,8180518.719
2021-09-23,8489824.0,308022.0,1352.483,8180449.517
2021-09-24,8489824.0,308022.0,1313.657,8180488.343
2021-09-27,8489824.0,308022.0,1297.05,8180504.95
2021-09-28,8489824.0,308022.0,1365.185,8180436.815
2021-09-29,8447981.0,197744.0,1415.84,8248821.16
2021-09-30,8447981.0,197744.0,1604.881,8248632.119
2021-10-01,8447981.0,197744.0,1385.991,8248851.009
2021-10-04,8447981.0,197744.0,1399.173,8248837.827
2021-10-05,8447981.0,197744.0,1431.18,8248805.82
2021-10-06,8464032.0,135582.0,1451.175,8326998.825
2021-10-07,8464032.0,135582.0,1375.863,8327074.137
2021-10-08,8464032.0,135582.0,1371.958,8327078.042
2021-10-12,8464032.0,135582.0,1367.051,8327082.949
2021-10-13,8480942.0,77858.0,1364.701,8401719.299
2021-10-14,8480942.0,77858.0,1445.66,8401638.34
2021-10-15,8480942.0,77858.0,1462.297,8401621.703
2021-10-18,8480942.0,77858.0,1477.114,8401606.886
2021-10-19,8480942.0,77858.0,1470.739,8401613.261
2021-10-20,8564943.0,83386.0,1493.961,8480063.039
2021-10-21,8564943.0,83386.0,1458.605,8480098.395
2021-10-22,8564943.0,83386.0,1403.02,8480153.98
2021-10-25,8564943.0,83386.0,1413.188,8480143.812
2021-10-26,8564943.0,83386.0,1423.198,8480133.802
2021-10-27,8556181.0,213291.0,1433.37,8341456.63
2021-10-28,8556181.0,213291.0,1384.684,8341505.316
2021-10-29,8556181.0,213291.0,1502.296,8341387.704
2021-11-01,8556181.0,213291.0,1358.606,8341531.394
2021-11-02,8556181.0,213291.0,1329.913,8341560.087
2021-11-03,8574871.0,280205.0,1343.985,8293322.015
2021-11-04,8574871.0,280205.0,1348.539,8293317.461
2021-11-05,8574871.0,280205.0,1354.059,8293311.941
2021-11-08,8574871.0,280205.0,1354.382,8293311.618
2021-11-09,8574871.0,280205.0,1377.197,8293288.803
2021-11-10,8663117.0,259293.0,1448.623,8402375.377
2021-11-12,8663117.0,259293.0,1417.643,8402406.357
2021-11-15,8663117.0,259293.0,1391.657,8402432.343
2021-11-16,8663117.0,259293.0,1466.857,8402357.143
2021-11-17,8674970.0,211453.0,1520.0,8461997.0
2021-11-18,8674970.0,211453.0,1584.097,8461932.903
2021-11-19,8674970.0,211453.0,1575.384,8461941.616
2021-11-22,8674970.0,211453.0,1573.769,8461943.231
2021-11-23,8674970.0,211453.0,1571.98,8461945.02
2021-11-24,8681771.0,164087.0,1452.897,8516231.103
2021-11-26,8681771.0,164087.0,1451.108,8516232.892
2021-11-29,8681771.0,164087.0,1459.339,8516224.661
2021-11-30,8681771.0,164087.0,1517.956,8516166.044
2021-12-01,8650402.0,152651.0,1427.347,8496323.653
2021-12-02,8650402.0,152651.0,1448.585,8496302.415
2021-12-03,8650402.0,152651.0,1475.464,8496275.536
2021-12-06,8650402.0,152651.0,1487.996,8496263.004
2021-12-07,8650402.0,152651.0,1455.038,8496295.962
